Date,Time,H2O,OilTemp,H2,Status
12/31/2023,4:17:44,5,31.3,509.8,0
12/31/2023,4:47:44,4.8,31.2,509.8,0
12/31/2023,5:17:44,4.5,31.2,509.6,0
12/31/2023,5:47:44,4,31.2,509.5,0
12/31/2023,6:17:44,4,31.4,509.5,0
12/31/2023,6:47:44,4,31.5,509.1,0
12/31/2023,7:17:44,4,31.6,509.5,0
12/31/2023,7:47:44,4,31.9,509.1,0
12/31/2023,8:17:45,4,32.5,508.8,0
12/31/2023,8:47:45,4,33.3,509.8,0
12/31/2023,9:17:45,4.8,34.1,508.8,0
12/31/2023,9:47:45,5,34.9,510,0
12/31/2023,10:17:45,5,35.8,510,0
12/31/2023,10:47:45,5,36.6,510,0
12/31/2023,11:17:45,5,37.4,510,0
12/31/2023,11:47:45,5,38.2,509.5,0
12/31/2023,12:17:45,5,38.7,507.8,0
12/31/2023,12:47:45,5,38.3,508.8,0
12/31/2023,13:17:45,5,38.5,509.6,0
12/31/2023,13:47:45,5.1,39.4,509.5,0
12/31/2023,14:17:45,6,39.8,510.1,0
12/31/2023,14:47:45,6,40.1,510.6,0
12/31/2023,15:17:45,6,39.7,510.8,0
12/31/2023,15:47:45,6,37.7,512.6,0
12/31/2023,16:17:45,6,42.8,512.8,0
12/31/2023,16:47:45,6,50.2,511.1,0
12/31/2023,17:17:45,6,49.2,512,0
12/31/2023,17:47:45,6,49.5,512.8,0
12/31/2023,18:17:45,6,50.3,512,0
12/31/2023,18:47:45,6,50.4,512.6,0
12/31/2023,19:17:45,6,44.5,512.1,0
12/31/2023,19:47:45,5,36.2,511.8,0
12/31/2023,20:17:45,5,33.7,512.8,0
12/31/2023,20:47:45,5,32.5,513.6,0
12/31/2023,21:17:45,5,32.2,514.5,0
12/31/2023,21:47:45,5,32.1,514.1,0
12/31/2023,22:17:46,5,31.6,514,0
12/31/2023,22:47:46,5,31.5,514,0
12/31/2023,23:17:46,5,31.1,514,0
12/31/2023,23:47:46,5,31.1,514.1,0
1/1/2024,12:17:46,5,31,513,0
1/1/2024,12:47:46,5,30.8,512,0
1/1/2024,1:17:46,4.8,30.7,511,0
1/1/2024,1:47:46,4,30.5,510.1,0
1/1/2024,2:17:46,4,30.5,507.8,0
1/1/2024,2:47:46,4,30.7,506.6,0
1/1/2024,3:17:46,4,30.7,504.6,0
1/1/2024,3:47:46,4,30.5,503.6,0
1/1/2024,4:17:46,4,30.6,503.6,0
1/1/2024,4:47:46,4,30.6,503.3,0
1/1/2024,5:17:46,4,30.4,503.1,0
1/1/2024,5:47:46,4,30.7,503.6,0
1/1/2024,6:17:46,4,30.5,503.8,0
1/1/2024,6:47:46,4,30.5,503.1,0
1/1/2024,7:17:47,4,30.6,503.3,0
1/1/2024,7:47:47,4,31.2,502,0
1/1/2024,8:17:47,4,31.9,502.8,0
1/1/2024,8:47:47,4,32.6,503.3,0
1/1/2024,9:17:47,4,33.4,502.8,0
1/1/2024,9:47:47,4,34.1,502.1,0
1/1/2024,10:17:47,4.1,35.1,502,0
1/1/2024,10:47:47,4.8,35.8,502,0
1/1/2024,11:17:47,5,36.4,502,0
1/1/2024,11:47:47,5,36.8,502,0
1/1/2024,12:17:47,5,37,502.6,0
1/1/2024,12:47:47,5,37,504.5,0
1/1/2024,1:17:47,5,37.3,506.5,0
1/1/2024,1:47:47,5,37.5,506.3,0
1/1/2024,2:17:47,5,37.9,509.5,0
1/1/2024,2:47:47,5,38.2,511.8,0
1/1/2024,3:17:47,5,38.3,512.1,0
1/1/2024,3:47:47,5,38.2,514,0
1/1/2024,4:17:47,5.5,44.8,513.1,0
1/1/2024,4:47:47,6,53.3,510.8,0
1/1/2024,5:17:47,6,54.4,511.5,0
1/1/2024,5:47:47,6,54.4,512,0
1/1/2024,6:17:47,6,54.3,511.5,0
1/1/2024,6:47:47,6,54.3,511.5,0
1/1/2024,7:17:47,6,48.3,511.8,0
1/1/2024,7:47:47,6,40.1,511.5,0
1/1/2024,8:17:47,5.8,37.4,513.3,0
1/1/2024,8:47:47,6,36.2,514.8,0
1/1/2024,9:17:47,6,35.8,514.8,0
1/1/2024,9:47:47,6,35.4,513.8,0
1/1/2024,10:17:47,6,35.3,514,0
1/1/2024,10:47:47,6,35.1,514,0
1/1/2024,11:17:48,6,34.9,514,0
1/1/2024,11:47:48,6,34.6,513.8,0
1/2/2024,12:17:48,5.8,33.8,514,0
1/2/2024,12:47:48,5.1,33.6,514.8,0
1/2/2024,1:17:48,5,33.5,512.6,0
1/2/2024,1:47:48,5,33.3,511.1,0
1/2/2024,2:17:48,5,33.3,511.5,0
1/2/2024,2:47:48,5,33.1,510.6,0
1/2/2024,3:17:48,5,32.9,509.8,0
1/2/2024,3:47:48,5,32.8,509.8,0
1/2/2024,4:17:48,5,32.4,508.6,0
1/2/2024,4:47:48,5,32.3,509.3,0
1/2/2024,5:17:48,5,32.4,510.1,0
1/2/2024,5:47:48,5,32.3,509.3,0
1/2/2024,6:17:48,5,32.3,509.5,0
1/2/2024,6:47:48,5,32.2,509,0
1/2/2024,7:17:48,5,32.2,509.6,0
1/2/2024,7:47:48,5,32.5,508.6,0
1/2/2024,8:17:48,5,33,509.3,0
1/2/2024,8:47:48,5,33.7,509.8,0
1/2/2024,9:17:49,5,34.5,508.6,0
1/2/2024,9:47:49,5,35.4,509.1,0
1/2/2024,10:17:49,5,36.4,509,0
1/2/2024,10:47:49,5,37.3,509,0
1/2/2024,11:17:49,5,38,509,0
1/2/2024,11:47:49,5,38.3,508.6,0
1/2/2024,12:17:49,5.8,38.7,509.6,0
1/2/2024,12:47:49,6,39.1,512.3,0
1/2/2024,1:17:49,6,39.5,513,0
1/2/2024,1:47:49,6,39.7,515.3,0
1/2/2024,2:17:49,6,39.7,516.8,0
1/2/2024,2:47:49,6,39.5,518.6,0
1/2/2024,3:17:49,6,39.3,520.3,0
1/2/2024,3:47:49,6,39.1,522.3,0
1/2/2024,4:17:49,6.5,46.2,520.6,0
1/2/2024,4:47:49,7.3,55.2,519.5,0
1/2/2024,5:17:49,8,56.1,518.8,0
1/2/2024,5:47:49,7.5,56.1,519.6,0
1/2/2024,6:17:49,7,56,519.3,0
1/2/2024,6:47:49,7,55.9,518.8,0
1/2/2024,7:17:49,7,49.7,519.6,0
1/2/2024,7:47:49,7,41.3,520.3,0
1/2/2024,8:17:49,7,38.9,521.8,0
1/2/2024,8:47:49,7,38,523,0
1/2/2024,9:17:49,6.8,37.2,522.5,0
1/2/2024,9:47:49,7,36.5,523.1,0
1/2/2024,10:17:49,6.8,36,523,0
1/2/2024,10:47:49,6.3,35.7,523,0
1/2/2024,11:17:49,6,35.5,523,0
1/2/2024,11:47:49,6,35.1,523,0
1/3/2024,12:17:49,6,34.8,521.6,0
1/3/2024,12:47:49,6,32.6,522.3,0
1/3/2024,1:17:49,6,31.3,522.5,0
1/3/2024,1:47:49,5.8,30.2,521.8,0
1/3/2024,2:17:49,5,30.1,521.8,0
1/3/2024,2:47:50,5,30.4,520,0
1/3/2024,3:17:50,5,30.6,518.8,0
1/3/2024,3:47:50,5,31,519,0
1/3/2024,4:17:50,5,30.8,517.6,0
1/3/2024,4:47:50,5,31,517.8,0
1/3/2024,5:17:50,5,31.3,517.5,0
1/3/2024,5:47:50,5,31.4,517.5,0
1/3/2024,6:17:50,5,31.5,517.5,0
1/3/2024,6:47:50,5,31.5,517.8,0
1/3/2024,7:17:50,5,31.4,516.8,0
1/3/2024,7:47:50,5,31.3,517.5,0
1/3/2024,8:17:50,5,31.3,518.1,0
1/3/2024,8:47:50,4.8,31.2,516.8,0
1/3/2024,9:17:50,4.8,31.3,517.6,0
1/3/2024,9:47:50,4.8,31.4,517.1,0
1/3/2024,10:17:50,4.8,31.7,517,0
1/3/2024,10:47:50,4.8,31.9,517,0
1/3/2024,11:17:50,5,32,517,0
1/3/2024,11:47:51,5,32.4,516.8,0
1/3/2024,12:17:51,5,32.8,516.6,0
1/3/2024,12:47:51,5,33.5,515.1,0
1/3/2024,1:17:51,5,34.1,514.1,0
1/3/2024,1:47:51,5,34.6,513.5,0
1/3/2024,2:17:51,5,34.7,514.1,0
1/3/2024,2:47:51,5,35,512,0
1/3/2024,3:17:51,5,35.3,512,0
1/3/2024,3:47:51,5,35.7,512,0
1/3/2024,4:17:51,5.3,42.8,510.1,0
1/3/2024,4:47:51,6,51.7,508.8,0
1/3/2024,5:17:51,6,53.1,508.3,0
1/3/2024,5:47:51,6,53.9,509,0
1/3/2024,6:17:51,6,54.1,509,0
1/3/2024,6:47:51,6,54.2,509.1,0
1/3/2024,7:17:51,6,48.4,508.6,0
1/3/2024,7:47:51,6,40.1,509.3,0
1/3/2024,8:17:51,5.8,37.2,510.1,0
1/3/2024,8:47:51,6,35.9,510.5,0
1/3/2024,9:17:51,6,35.1,511.5,0
1/3/2024,9:47:51,5.8,34.7,512.1,0
1/3/2024,10:17:51,6,34.4,512,0
1/3/2024,10:47:51,6,34.2,512,0
1/3/2024,11:17:51,6,33.9,512,0
1/3/2024,11:47:51,5.6,33.5,512,0
1/4/2024,12:17:51,5,33.3,512.3,0
1/4/2024,12:47:51,5,32.9,512.3,0
1/4/2024,1:17:51,5,32.7,512,0
1/4/2024,1:47:52,5,32.6,512.5,0
1/4/2024,2:17:52,5,32.4,512.3,0
1/4/2024,2:47:52,5,32.1,511.3,0
1/4/2024,3:17:52,5,31.8,511.5,0
1/4/2024,3:47:52,5,31.7,512.5,0
1/4/2024,4:17:52,5,31.7,512.3,0
1/4/2024,4:47:52,5,31.7,511.3,0
1/4/2024,5:17:52,5,31.7,511.6,0
1/4/2024,5:47:52,5,31.7,512.1,0
1/4/2024,6:17:52,5,31.8,511.1,0
1/4/2024,6:47:52,5,31.8,511.6,0
1/4/2024,7:17:52,5,32,511.6,0
1/4/2024,7:47:52,5,32.3,511.6,0
1/4/2024,8:17:52,5,32.7,511.5,0
1/4/2024,8:47:52,5,33.3,511.1,0
1/4/2024,9:17:52,5,33.7,511.1,0
1/4/2024,9:47:52,5,34.1,510.3,0
1/4/2024,10:17:52,5,34.4,510,0
1/4/2024,10:47:52,5,34.9,510,0
1/4/2024,11:17:52,5,35.7,510,0
1/4/2024,11:47:53,5,36.2,510.1,0
1/4/2024,12:17:53,5,36.7,511.3,0
1/4/2024,12:47:53,5,37.1,513,0
1/4/2024,1:17:53,5,37.1,513.5,0
1/4/2024,1:47:53,5,36.4,514.8,0
1/4/2024,2:17:53,5,34.1,517.3,0
1/4/2024,2:47:53,5,32.4,518.1,0
1/4/2024,3:17:53,5,32.5,518.6,0
1/4/2024,3:47:53,5,32.6,519,0
1/4/2024,4:17:53,5.3,39.8,518.1,0
1/4/2024,4:47:53,6,49,517.3,0
1/4/2024,5:17:53,6,50.5,517.5,0
1/4/2024,5:47:53,6,50.5,516.6,0
1/4/2024,6:17:53,6,50.5,517.6,0
1/4/2024,6:47:53,6,49.7,517.6,0
1/4/2024,7:17:53,5.3,43.6,517.5,0
1/4/2024,7:47:53,5,33.1,517.3,0
1/4/2024,8:17:53,5,30.3,519.1,0
1/4/2024,8:47:53,5,29.9,519.5,0
1/4/2024,9:17:53,5,29.9,520.6,0
1/4/2024,9:47:53,5,30,520.1,0
1/4/2024,10:17:53,4.1,30.1,520,0
1/4/2024,10:47:53,4,30.1,520,0
1/4/2024,11:17:53,4,30.2,520,0
1/4/2024,11:47:54,4,30.2,520,0
1/5/2024,12:17:54,4,30,521,0
1/5/2024,12:47:54,4,30,522.3,0
1/5/2024,1:17:54,4,30.1,523,0
1/5/2024,1:47:54,4,30.4,524.3,0
1/5/2024,2:17:54,4,30.6,524.1,0
1/5/2024,2:47:54,4,30.7,525,0
1/5/2024,3:17:54,4,30.4,526.3,0
1/5/2024,3:47:54,4,30,526.3,0
1/5/2024,4:17:54,4,29.8,527.3,0
1/5/2024,4:47:54,4,30.1,527.3,0
1/5/2024,5:17:54,4,30.2,526.8,0
1/5/2024,5:47:54,4,30.2,527.6,0
1/5/2024,6:17:54,4,30.2,526.6,0
1/5/2024,6:47:54,4,30.4,526.6,0
1/5/2024,7:17:54,4,30.7,526.8,0
1/5/2024,7:47:54,4,30.8,527,0
1/5/2024,8:17:55,4,31.1,526.6,0
1/5/2024,8:47:55,4,31.5,526.6,0
1/5/2024,9:17:55,4,32.2,526.3,0
1/5/2024,9:47:55,4,32.9,526.1,0
1/5/2024,10:17:55,4,33.8,526,0
1/5/2024,10:47:55,4,34.6,526,0
1/5/2024,11:17:55,4,35.4,526,0
1/5/2024,11:47:55,4.6,36.2,525.6,0
1/5/2024,12:17:55,5,36.8,522.8,0
1/5/2024,12:47:55,5,37.2,521.8,0
1/5/2024,1:17:55,5,37.8,520.3,0
1/5/2024,1:47:55,5,38.2,518.1,0
1/5/2024,2:17:55,5,38.6,517.8,0
1/5/2024,2:47:55,5,38.9,515.1,0
1/5/2024,3:17:55,5.8,38.9,514.8,0
1/5/2024,3:47:55,6,38.9,514,0
1/5/2024,4:17:55,6.1,45.9,513.3,0
1/5/2024,4:47:55,7,54.6,511.8,0
1/5/2024,5:17:55,7,55.7,511,0
1/5/2024,5:47:55,7,55.2,512.3,0
1/5/2024,6:17:55,7,52.8,512.6,0
1/5/2024,6:47:55,6.3,48.6,513.3,0
1/5/2024,7:17:55,5.6,35.6,513,0
1/5/2024,7:47:55,5,32.8,514.8,0
1/5/2024,8:17:55,5,32.5,515.1,0
1/5/2024,8:47:55,5,32.3,515.8,0
1/5/2024,9:17:55,5,32,516,0
1/5/2024,9:47:55,5,31.9,516,0
1/5/2024,10:17:55,5,31.9,516,0
1/5/2024,10:47:56,5,31.9,516,0
1/5/2024,11:17:56,5,31.8,516,0
1/5/2024,11:47:56,5,31.7,515.8,0
1/6/2024,12:17:56,5,31.6,515.8,0
1/6/2024,12:47:56,5,31.5,515.5,0
1/6/2024,1:17:56,5,31.4,515.5,0
1/6/2024,1:47:56,5,31.3,515.8,0
1/6/2024,2:17:56,5,31.2,514.8,0
1/6/2024,2:47:56,5,31.1,515.1,0
1/6/2024,3:17:56,4,30.9,514.6,0
1/6/2024,3:47:56,4,30.6,515,0
1/6/2024,4:17:56,4,30.1,514.6,0
1/6/2024,4:47:56,4,30,515,0
1/6/2024,5:17:56,4,29.9,515.5,0
1/6/2024,5:47:56,4,30,514.1,0
1/6/2024,6:17:56,4,30.1,514.8,0
1/6/2024,6:47:56,4,30.2,514.8,0
1/6/2024,7:17:56,4,30.3,513.6,0
1/6/2024,7:47:57,4,30.6,513.5,0
1/6/2024,8:17:57,4,31.3,513.8,0
1/6/2024,8:47:57,4,31.9,513.1,0
1/6/2024,9:17:57,4,32.7,513,0
1/6/2024,9:47:57,4,33.7,513,0
1/6/2024,10:17:57,4.1,34.7,513,0
1/6/2024,10:47:57,5,35.6,513,0
1/6/2024,11:17:57,5,36.5,513,0
1/6/2024,11:47:57,5,37.1,512.5,0
1/6/2024,12:17:57,5,37.5,511.6,0
1/6/2024,12:47:57,5,37.7,512.3,0
1/6/2024,1:17:57,5,38.1,512.3,0
1/6/2024,1:47:57,5,38.4,513,0
1/6/2024,2:17:57,5,38.4,512.6,0
1/6/2024,2:47:57,5,36.9,512.3,0
1/6/2024,3:17:57,5,32.7,513.8,0
1/6/2024,3:47:57,5,28.6,515.5,0
1/6/2024,4:17:57,5,28.2,516,0
1/6/2024,4:47:57,5,28.8,514.8,0
1/6/2024,5:17:57,5,29.3,514.8,0
1/6/2024,5:47:57,4.1,29.6,515.3,0
1/6/2024,6:17:57,4,30,515.3,0
1/6/2024,6:47:58,4,30.4,514.1,0
1/6/2024,7:17:58,4,30.4,515.1,0
1/6/2024,7:47:58,4,30.7,514.6,0
1/6/2024,8:17:58,4,30.9,515.3,0
1/6/2024,8:47:58,4,31.1,515.3,0
1/6/2024,9:17:58,4,31.3,514.8,0
1/6/2024,9:47:58,4,31.5,514.6,0
1/6/2024,10:17:58,4,31.5,515,0
1/6/2024,10:47:58,4,31.6,515,0
1/6/2024,11:17:58,4,31.6,515,0
1/6/2024,11:47:58,4,31.6,515.1,0
1/7/2024,12:17:58,4,31.5,514.3,0
1/7/2024,12:47:58,4,31.4,513.8,0
1/7/2024,1:17:58,4,31.3,514.1,0
1/7/2024,1:47:58,4,31.2,513.8,0
1/7/2024,2:17:58,4,31.1,514.1,0
1/7/2024,2:47:58,4,31,513.3,0
1/7/2024,3:17:58,4,30.8,513.8,0
1/7/2024,3:47:59,4,30.5,512.8,0
1/7/2024,4:17:59,4,30.5,513.1,0
1/7/2024,4:47:59,4,30.4,513.3,0
1/7/2024,5:17:59,4,30.2,512.5,0
1/7/2024,5:47:59,4,29.8,513.8,0
1/7/2024,6:17:59,4,29.8,514.1,0
1/7/2024,6:47:59,4,29.9,513.5,0
1/7/2024,7:17:59,4,30.2,513.3,0
1/7/2024,7:47:59,4,30.6,513.6,0
1/7/2024,8:17:59,4,31.1,513.3,0
1/7/2024,8:47:59,4,31.9,512.6,0
1/7/2024,9:17:59,4,32.6,512.6,0
1/7/2024,9:47:59,4,33.6,512.6,0
1/7/2024,10:17:59,4,34.4,513,0
1/7/2024,10:47:59,4,35,513,0
1/7/2024,11:17:59,4.3,35.9,513,0
1/7/2024,11:47:59,5,36.5,512.8,0
1/7/2024,12:17:59,5,36.9,512.5,0
1/7/2024,12:47:59,5,37,512.6,0
1/7/2024,1:17:59,5,36.5,514,0
1/7/2024,1:48:00,4.6,32.8,515.8,0
1/7/2024,2:18:00,4.1,31,517.1,0
1/7/2024,2:48:00,5,30.8,518.3,0
1/7/2024,3:18:00,4.3,30.8,518.8,0
1/7/2024,3:48:00,4,30.7,520.1,0
1/7/2024,4:18:00,4,30.4,519.1,0
1/7/2024,4:48:00,4,30.3,519.1,0
1/7/2024,5:18:00,4,30.2,519.8,0
1/7/2024,5:48:00,4,30.3,519.8,0
1/7/2024,6:18:00,4,30.4,519.3,0
1/7/2024,6:48:00,4,30.4,518.6,0
1/7/2024,7:18:00,4,30.5,519.3,0
1/7/2024,7:48:00,4,30.7,519.3,0
1/7/2024,8:18:00,4,30.9,519,0
1/7/2024,8:48:00,4,31.1,518.6,0
1/7/2024,9:18:00,4,31.2,519.5,0
1/7/2024,9:48:00,4,31.2,518.1,0
1/7/2024,10:18:00,4,31.4,518,0
1/7/2024,10:48:01,4,31.4,518,0
1/7/2024,11:18:01,4,31.2,518,0
1/7/2024,11:48:01,4,30.8,518.1,0
1/8/2024,12:18:01,4,30.7,518.3,0
1/8/2024,12:48:01,4,30.7,518.1,0
1/8/2024,1:18:01,4,30.8,518,0
1/8/2024,1:48:01,4,30.7,517.3,0
1/8/2024,2:18:01,4,30.5,516.6,0
1/8/2024,2:48:01,4,30.2,516.1,0
1/8/2024,3:18:01,4,30.1,515.8,0
1/8/2024,3:48:01,4,30,515,0
1/8/2024,4:18:01,4,30,515.3,0
1/8/2024,4:48:01,4,30,514.6,0
1/8/2024,5:18:01,4,30,515.5,0
1/8/2024,5:48:01,4,29.9,514.1,0
1/8/2024,6:18:01,4,29.9,515,0
1/8/2024,6:48:01,4,30.1,515.6,0
1/8/2024,7:18:01,4,30.3,514,0
1/8/2024,7:48:02,4,30.7,514.5,0
1/8/2024,8:18:02,4,31.1,514.5,0
1/8/2024,8:48:02,4,31.8,514,0
1/8/2024,9:18:02,4,32.5,513.8,0
1/8/2024,9:48:02,4,33.3,512.3,0
1/8/2024,10:18:02,4,34.2,512,0
1/8/2024,10:48:02,4,35,512,0
1/8/2024,11:18:02,4.1,35.9,512,0
1/8/2024,11:48:02,5,36.9,511.8,0
1/8/2024,12:18:02,5,37.7,513,0
1/8/2024,12:48:02,5,38.1,513.8,0
1/8/2024,1:18:02,5,38.5,515.1,0
1/8/2024,1:48:02,5,38.7,515.1,0
1/8/2024,2:18:02,5,38.8,517.6,0
1/8/2024,2:48:02,5.3,38.8,518.8,0
1/8/2024,3:18:02,6,38.8,520.3,0
1/8/2024,3:48:02,6,38,521,0
1/8/2024,4:18:02,6,36.6,521.8,0
1/8/2024,4:48:02,6,35.9,522.5,0
1/8/2024,5:18:02,6,35.4,522.3,0
1/8/2024,5:48:02,6,34.9,522.5,0
1/8/2024,6:18:02,6,35.2,521.8,0
1/8/2024,6:48:02,6,35.3,520.5,0
1/8/2024,7:18:02,6,35.2,522.1,0
1/8/2024,7:48:03,6,35.3,522,0
1/8/2024,8:18:03,6,35.3,521.3,0
1/8/2024,8:48:03,6,35.2,522.1,0
1/8/2024,9:18:03,6,34.9,522.8,0
1/8/2024,9:48:03,6,34.8,522.3,0
1/8/2024,10:18:03,6,34.5,522,0
1/8/2024,10:48:03,6,34.4,522,0
1/8/2024,11:18:03,6,34.4,522,0
1/8/2024,11:48:03,6,34.2,522,0
1/9/2024,12:18:03,5.6,33.8,521,0
1/9/2024,12:48:03,5,33.3,521,0
1/9/2024,1:18:03,5,33.1,519.1,0
1/9/2024,1:48:03,5,32.7,517.5,0
1/9/2024,2:18:03,5,32.1,515.8,0
1/9/2024,2:48:03,5,31.7,515.5,0
1/9/2024,3:18:03,5,31.6,513.3,0
1/9/2024,3:48:03,5,31.5,511.6,0
1/9/2024,4:18:03,5,31.6,512,0
1/9/2024,4:48:03,5,31.3,511.8,0
1/9/2024,5:18:03,5,31.4,512.1,0
1/9/2024,5:48:03,5,30.9,511.6,0
1/9/2024,6:18:04,5,30.7,513.3,0
1/9/2024,6:48:04,4.8,30.9,512.8,0
1/9/2024,7:18:04,4.3,31.2,512.1,0
1/9/2024,7:48:04,4,31.6,512.5,0
1/9/2024,8:18:04,4,32,512.5,0
1/9/2024,8:48:04,5,32.5,512.3,0
1/9/2024,9:18:04,5,33.2,511.8,0
1/9/2024,9:48:04,5,34.1,512,0
1/9/2024,10:18:04,5,35.1,512,0
1/9/2024,10:48:04,5,36.1,512,0
1/9/2024,11:18:04,5,37.1,512,0
1/9/2024,11:48:04,5,38,511.8,0
1/9/2024,12:18:04,5,38.9,511.1,0
1/9/2024,12:48:04,5.8,39.8,512.8,0
1/9/2024,1:18:04,5.8,40.2,514.1,0
1/9/2024,1:48:04,6,40.6,516.3,0
1/9/2024,2:18:04,6,40.2,517.6,0
1/9/2024,2:48:04,6,40.2,519.5,0
1/9/2024,3:18:04,6,39.9,521.3,0
1/9/2024,3:48:04,6,39.4,522.5,0
1/9/2024,4:18:04,6,37.5,524.1,0
1/9/2024,4:48:04,6,34.7,524.8,0
1/9/2024,5:18:04,6,35,524.3,0
1/9/2024,5:48:04,6,35,523.8,0
1/9/2024,6:18:04,6,35.2,524.1,0
1/9/2024,6:48:05,6,35.6,523.1,0
1/9/2024,7:18:05,6,35.9,523.6,0
1/9/2024,7:48:05,6,36,523.1,0
1/9/2024,8:18:05,6,35.8,523.5,0
1/9/2024,8:48:05,6,35.5,523.6,0
1/9/2024,9:18:05,6,35.3,523.5,0
1/9/2024,9:48:05,6,35.1,523.3,0
1/9/2024,10:18:05,6,35.1,523,0
1/9/2024,10:48:05,6,35,523,0
1/9/2024,11:18:05,6,34.4,523,0
1/9/2024,11:48:05,6,34.1,523.3,0
1/10/2024,12:18:05,6,34.2,524.1,0
1/10/2024,12:48:05,6,33.8,523.6,0
1/10/2024,1:18:05,6,33.6,521.8,0
1/10/2024,1:48:05,6,33.4,521.6,0
1/10/2024,2:18:05,5.3,33,521.8,0
1/10/2024,2:48:05,5,32.5,519.5,0
1/10/2024,3:18:05,5,32.5,520,0
1/10/2024,3:48:05,5,32.3,519.3,0
1/10/2024,4:18:05,5,32.2,519,0
1/10/2024,4:48:05,5,32.2,519.5,0
1/10/2024,5:18:06,5,32.1,519,0
1/10/2024,5:48:06,5,31.8,519,0
1/10/2024,6:18:06,5,31.5,519.1,0
1/10/2024,6:48:06,5,31.5,520.3,0
1/10/2024,7:18:06,5,31.6,519.3,0
1/10/2024,7:48:06,5,32,518.8,0
1/10/2024,8:18:06,5,32.6,518.5,0
1/10/2024,8:48:06,5,33.3,518.8,0
1/10/2024,9:18:06,5,34.2,518.3,0
1/10/2024,9:48:06,5,35,518.8,0
1/10/2024,10:18:06,5,35.8,519,0
1/10/2024,10:48:06,5,36.5,519,0
1/10/2024,11:18:06,5.3,37.2,519,0
1/10/2024,11:48:06,6,38.1,518.8,0
1/10/2024,12:18:06,6,38.6,518.3,0
1/10/2024,12:48:06,6,37.8,519,0
1/10/2024,1:18:06,6,35.7,521,0
1/10/2024,1:48:06,5.6,34.8,522.1,0
1/10/2024,2:18:06,5.8,34.5,523.5,0
1/10/2024,2:48:06,5.5,34.1,523.3,0
1/10/2024,3:18:06,5,33.3,525.1,0
1/10/2024,3:48:06,5,32.9,525.8,0
1/10/2024,4:18:06,5,32.7,525.8,0
1/10/2024,4:48:07,5,32.8,525.3,0
1/10/2024,5:18:07,5,32.8,525.1,0
1/10/2024,5:48:07,5,32.8,525.8,0
1/10/2024,6:18:07,5,32.7,526,0
1/10/2024,6:48:07,5,32.8,525.3,0
1/10/2024,7:18:07,5,33,525.3,0
1/10/2024,7:48:07,5,33.3,526.3,0
1/10/2024,8:18:07,5,33.4,525.1,0
1/10/2024,8:48:07,5,33.4,525.3,0
1/10/2024,9:18:07,5,33.1,525.8,0
1/10/2024,9:48:07,5,33,525.1,0
1/10/2024,10:18:07,5,33.1,525,0
1/10/2024,10:48:07,5,33.1,525,0
1/10/2024,11:18:07,5,32.8,525,0
1/10/2024,11:48:07,5,32.5,525,0
1/11/2024,12:18:07,5,32.3,525.3,0
1/11/2024,12:48:07,5,31.7,524,0
1/11/2024,1:18:07,5,31.5,523.5,0
1/11/2024,1:48:07,5,31.8,521.3,0
1/11/2024,2:18:08,5,31.7,520.6,0
1/11/2024,2:48:08,5,31.5,520,0
1/11/2024,3:18:08,5,31.6,518.1,0
1/11/2024,3:48:08,5,31.7,517.6,0
1/11/2024,4:18:08,5,31.6,517,0
1/11/2024,4:48:08,5,31.4,518,0
1/11/2024,5:18:08,5,31.3,517.6,0
1/11/2024,5:48:08,5,31.2,518.1,0
1/11/2024,6:18:08,4,31.2,518,0
1/11/2024,6:48:08,4,31.2,517.6,0
1/11/2024,7:18:08,4,31.4,517.3,0
1/11/2024,7:48:08,4,31.8,517.8,0
1/11/2024,8:18:08,4,32.3,516.8,0
1/11/2024,8:48:08,4.8,32.9,517,0
1/11/2024,9:18:08,5,33.6,516.8,0
1/11/2024,9:48:08,5,34.3,517.8,0
1/11/2024,10:18:08,5,35,518,0
1/11/2024,10:48:08,5,35.9,518,0
1/11/2024,11:18:08,5,36.6,518,0
1/11/2024,11:48:08,5,37.4,517.8,0
1/11/2024,12:18:09,5,38.2,516.3,0
1/11/2024,12:48:09,5.1,39,516.6,0
1/11/2024,1:18:09,6,39.2,517.6,0
1/11/2024,1:48:09,6,37.7,518.8,0
1/11/2024,2:18:09,6,35.9,520.8,0
1/11/2024,2:48:09,6,34.7,522.3,0
1/11/2024,3:18:09,6,33.9,523,0
1/11/2024,3:38:00,5.6,33.1,523,0
1/11/2024,4:07:00,5,31.6,522.3,0
1/11/2024,4:37:00,5,33.6,523.1,0
1/11/2024,5:07:00,6,47.2,521,0
1/11/2024,5:37:00,6,50,521.6,0
1/11/2024,6:07:00,6,50.5,521.3,0
1/11/2024,6:37:00,6,50.7,521.3,0
1/11/2024,7:07:00,6,50.7,521.1,0
1/11/2024,7:37:00,6,49.5,521.1,0
1/11/2024,8:07:00,5.8,38,521.5,0
1/11/2024,8:37:00,5,34.1,522.1,0
1/11/2024,9:07:00,5,33.3,523.1,0
1/11/2024,9:37:00,5,32.9,524.6,0
1/11/2024,10:07:00,5,32.9,525,0
1/11/2024,10:37:00,5,32.8,525,0
1/11/2024,11:07:00,5,32.4,525,0
1/11/2024,11:37:00,5,32,525,0
1/12/2024,12:07:00,5,31.9,523.3,0
1/12/2024,12:37:00,5,31.8,522.3,0
